video_name,method,total_frames,motion_frames,discarded_frames,reduction_percentage,processing_time_seconds,fps,continuity_score,avg_segment_length,num_segments,average_motion_area_ratio,maximum_motion_area_ratio,minimum_motion_area_ratio
2_0.mp4,KNN,91,91,0,0.0,0.8985945999993419,101.26924866905125,0.989010989010989,91.0,1,0.12699692885239758,1.0,0.061088423295454546
2_0.mp4,GMM,91,41,50,54.94505494505495,2.0070494999999937,45.340187175254165,0.8536585365853658,6.833333333333333,6,0.026333083598946795,0.03797496448863636,0.02233220880681818
30_0.mp4,Baseline,66,66,0,0.0,0.6567252999993798,100.49864075597868,0.9848484848484849,66.0,1,1.0,1.0,1.0
30_0.mp4,FrameDifference,66,65,1,1.5151515151515151,0.5175602999988769,127.52137287219136,0.9846153846153847,65.0,1,0.04846206144283066,0.07899791181041181,0.010755390442890443
30_0.mp4,MOG2,66,66,0,0.0,1.1766115999998874,56.09327665986492,0.9848484848484849,66.0,1,0.14213711635586643,1.0,0.049547154234654237
30_0.mp4,KNN,66,66,0,0.0,1.8050674999976764,36.563729611266595,0.9848484848484849,66.0,1,0.21247772377033747,1.0,0.10039457070707071
30_0.mp4,GMM,66,65,1,1.5151515151515151,6.414943799998582,10.288476728356464,0.9846153846153847,65.0,1,0.032487915396569235,0.05768502331002331,0.012045940170940172
3_0.mp4,Baseline,150,150,0,0.0,1.573922900002799,95.30327057299519,0.9933333333333333,150.0,1,1.0,1.0,1.0
3_0.mp4,FrameDifference,150,121,29,19.333333333333332,1.2111728999989282,123.84689254534406,0.7933884297520661,4.84,25,0.01996374433252984,0.050691189236111114,0.006317274305555555
3_0.mp4,MOG2,150,149,1,0.6666666666666667,3.4555240999980015,43.408755273935654,0.9865771812080537,74.5,2,0.20332639325829605,1.0,0.005807291666666666
3_0.mp4,KNN,150,150,0,0.0,5.155326500000228,29.09612029422256,0.9933333333333333,150.0,1,0.20677169415509264,1.0,0.058092447916666665
3_0.mp4,GMM,150,146,4,2.666666666666667,14.288539500001207,10.497923878083364,0.9863013698630136,73.0,2,0.029143880208333323,0.06144097222222222,0.005904947916666667
4_0.mp4,Baseline,106,106,0,0.0,0.07372430000032182,1437.789168558227,0.9905660377358491,106.0,1,1.0,1.0,1.0
4_0.mp4,FrameDifference,106,1,105,99.05660377358491,0.13942540000061854,760.2631945078139,0.0,1.0,1,0.059294113005050504,0.059294113005050504,0.059294113005050504
4_0.mp4,MOG2,106,69,37,34.90566037735849,0.5387485999999626,196.75225142117745,0.9565217391304348,23.0,3,0.11192369803103497,1.0,0.049725773358585856
4_0.mp4,KNN,106,80,26,24.528301886792452,1.1128361000010045,95.2521220329789,0.975,40.0,2,0.13354023634785353,1.0,0.04954821654040404
